partid,partid0,period_id,treat_id,treat_id_label,treatment_code,promo_id,promo_yn,promo_yn_code,ext_impact_id,ext_impact_pn,ext_impact_pn_code,frcast_type_id,frcast_type_ab,frcast_type_code,forecaster_id,forecaster_type,forecaster_type_code,forecaster,forecaster_code,stat_frcast,experts,part_frcast,actual_sales,stat_mape,part_mape,abs_perc_error,adjustment,abs_scaled_error,expert_ape
5,Human,19,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,550,2450,2500,2667,79.38,13.83,6.26,1950,0.2,8.14
5,Human,20,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,3199,3000,3400,3330,3.93,13.83,2.1,201,0.02,9.91
5,Human,21,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,2973,3000,3000,3001,0.93,13.83,0.03,27,0,0.03
5,Human,22,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,2367,4400,4300,4001,40.84,13.83,7.47,1933,0.11,9.97
5,Human,23,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1152,2000,2000,2490,53.73,13.83,19.68,848,0.39,19.68
5,Human,24,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,2520,2300,2530,2506,0.56,13.83,0.96,10,0.02,8.22
6,Human,2,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4601,4400,4600,3768,22.11,20.33,22.08,-1,1.24,16.77
6,Human,3,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,2243,2350,2470,2480,9.56,20.33,0.4,227,0,5.24
6,Human,6,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,1702,1530,1725,1499,13.54,20.33,15.08,23,0.14,2.07
6,Human,7,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,1006,2150,1250,2320,56.64,20.33,46.12,244,0.98,7.33
6,Human,8,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,3556,4527,3550,4434,19.8,20.33,19.94,-6,0.26,2.1
6,Human,9,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,4324,4000,4350,3698,16.93,20.33,17.63,26,0.16,8.17
6,Human,10,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,2044,2050,1840,1906,7.24,20.33,3.46,-204,0.06,7.56
6,Human,11,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,900,800,1017,23.3,20.33,21.34,20,0.26,11.5
6,Human,12,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,1353,1300,1350,1260,7.38,20.33,7.14,-3,0.06,3.17
6,Human,13,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1752,2400,2700,2449,28.46,20.33,10.25,948,0.13,2
6,Human,14,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3321,3500,3400,3301,0.61,20.33,3,79,0.04,6.03
6,Human,15,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,427,510,500,521,18.04,20.33,4.03,73,0.04,2.11
6,Human,16,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,850,900,796,2.01,20.33,13.07,120,0.24,6.78
6,Human,17,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3831,4155,3950,3980,3.74,20.33,0.75,119,0.01,4.4
6,Human,18,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4211,3988,4300,3999,5.3,20.33,7.53,89,0.16,0.28
6,Human,19,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,550,2450,2400,2667,79.38,20.33,10.01,1850,0.32,8.14
6,Human,20,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,3199,3000,3200,3330,3.93,20.33,3.9,1,0.04,9.91
6,Human,21,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,2973,3000,3000,3001,0.93,20.33,0.03,27,0,0.03
6,Human,22,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,2367,4400,5000,4001,40.84,20.33,24.97,2633,0.36,9.97
6,Human,23,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1152,2000,3000,2490,53.73,20.33,20.48,1848,0.41,19.68
6,Human,24,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,2520,2300,2530,2506,0.56,20.33,0.96,10,0.02,8.22
7,Human,1,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,127,740,798,746,82.98,28.48,6.97,671,0.2,0.8
7,Human,2,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4601,4400,4200,3768,22.11,28.48,11.46,-401,0.64,16.77
7,Human,3,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,2243,2350,2300,2480,9.56,28.48,7.26,57,0.09,5.24
7,Human,4,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,602,1991,1600,2029,70.33,28.48,21.14,998,0.61,1.87
7,Human,6,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,1702,1530,1700,1499,13.54,28.48,13.41,-2,0.13,2.07
7,Human,7,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,1006,2150,1300,2320,56.64,28.48,43.97,294,0.93,7.33
7,Human,8,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,3556,4527,4500,4434,19.8,28.48,1.49,944,0.02,2.1
7,Human,9,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,4324,4000,4100,3698,16.93,28.48,10.87,-224,0.1,8.17
7,Human,10,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,2044,2050,1200,1906,7.24,28.48,37.04,-844,0.61,7.56
7,Human,11,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,900,1300,1017,23.3,28.48,27.83,520,0.34,11.5
7,Human,12,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,1353,1300,1600,1260,7.38,28.48,26.98,247,0.24,3.17
7,Human,14,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3321,3500,2100,3301,0.61,28.48,36.38,-1221,0.53,6.03
7,Human,15,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,427,510,510,521,18.04,28.48,2.11,83,0.02,2.11
7,Human,16,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,850,900,796,2.01,28.48,13.07,120,0.24,6.78
7,Human,17,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3831,4155,3700,3980,3.74,28.48,7.04,-131,0.11,4.4
7,Human,18,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4211,3988,3400,3999,5.3,28.48,14.98,-811,0.31,0.28
7,Human,20,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,3199,3000,3100,3330,3.93,28.48,6.91,-99,0.07,9.91
7,Human,21,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,2973,3000,3000,3001,0.93,28.48,0.03,27,0,0.03
7,Human,22,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,2367,4400,2200,4001,40.84,28.48,45.01,-167,0.66,9.97
7,Human,23,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1152,2000,900,2490,53.73,28.48,63.86,-252,1.28,19.68
7,Human,24,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,2520,2300,2990,2506,0.56,28.48,19.31,470,0.31,8.22
8,Human,1,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,127,740,700,746,82.98,8.32,6.17,573,0.18,0.8
8,Human,2,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4601,4400,4200,3768,22.11,8.32,11.46,-401,0.64,16.77
8,Human,3,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,2243,2350,2700,2480,9.56,8.32,8.87,457,0.11,5.24
8,Human,4,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,602,1991,780,2029,70.33,8.32,61.56,178,1.78,1.87
8,Human,5,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,410,3500,3500,3601,88.61,8.32,2.8,3090,0.12,2.8
8,Human,6,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,1702,1530,1560,1499,13.54,8.32,4.07,-142,0.04,2.07
8,Human,7,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,1006,2150,2230,2320,56.64,8.32,3.88,1224,0.08,7.33
8,Human,8,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,3556,4527,4600,4434,19.8,8.32,3.74,1044,0.05,2.1
8,Human,9,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,4324,4000,4320,3698,16.93,8.32,16.82,-4,0.16,8.17
8,Human,10,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,2044,2050,1720,1906,7.24,8.32,9.76,-324,0.16,7.56
8,Human,11,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,900,1000,1017,23.3,8.32,1.67,220,0.02,11.5
8,Human,12,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,1353,1300,1320,1260,7.38,8.32,4.76,-33,0.04,3.17
8,Human,13,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1752,2400,2450,2449,28.46,8.32,0.04,698,0,2
8,Human,14,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3321,3500,3450,3301,0.61,8.32,4.51,129,0.07,6.03
8,Human,15,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,427,510,520,521,18.04,8.32,0.19,93,0,2.11
8,Human,16,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,850,870,796,2.01,8.32,9.3,90,0.17,6.78
8,Human,17,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3831,4155,4100,3980,3.74,8.32,3.02,269,0.05,4.4
8,Human,18,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4211,3988,4000,3999,5.3,8.32,0.03,-211,0,0.28
8,Human,19,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,550,2450,2600,2667,79.38,8.32,2.51,2050,0.08,8.14
8,Human,20,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,3199,3000,2990,3330,3.93,8.32,10.21,-209,0.11,9.91
8,Human,21,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,2973,3000,3200,3001,0.93,8.32,6.63,227,0.07,0.03
8,Human,22,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,2367,4400,4300,4001,40.84,8.32,7.47,1933,0.11,9.97
8,Human,23,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1152,2000,2000,2490,53.73,8.32,19.68,848,0.39,19.68
8,Human,24,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,2520,2300,2490,2506,0.56,8.32,0.64,-30,0.01,8.22
9,Human,1,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,127,740,750,746,82.98,11.02,0.54,623,0.02,0.8
9,Human,2,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4601,4400,4400,3768,22.11,11.02,16.77,-201,0.94,16.77
9,Human,3,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,2243,2350,2600,2480,9.56,11.02,4.84,357,0.06,5.24
9,Human,4,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,602,1991,800,2029,70.33,11.02,60.57,198,1.75,1.87
9,Human,5,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,410,3500,3800,3601,88.61,11.02,5.53,3390,0.24,2.8
9,Human,6,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,1702,1530,1400,1499,13.54,11.02,6.6,-302,0.06,2.07
9,Human,7,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,1006,2150,2100,2320,56.64,11.02,9.48,1094,0.2,7.33
9,Human,8,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,3556,4527,4500,4434,19.8,11.02,1.49,944,0.02,2.1
9,Human,9,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,4324,4000,4350,3698,16.93,11.02,17.63,26,0.16,8.17
9,Human,10,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,2044,2050,1700,1906,7.24,11.02,10.81,-344,0.18,7.56
9,Human,11,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,900,1000,1017,23.3,11.02,1.67,220,0.02,11.5
9,Human,12,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,1353,1300,1250,1260,7.38,11.02,0.79,-103,0.01,3.17
9,Human,13,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1752,2400,2200,2449,28.46,11.02,10.17,448,0.13,2
9,Human,14,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3321,3500,3200,3301,0.61,11.02,3.06,-121,0.04,6.03
9,Human,15,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,427,510,350,521,18.04,11.02,32.82,-77,0.34,2.11
9,Human,16,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,850,900,796,2.01,11.02,13.07,120,0.24,6.78
9,Human,17,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3831,4155,4200,3980,3.74,11.02,5.53,369,0.08,4.4
9,Human,18,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4211,3988,4050,3999,5.3,11.02,1.28,-161,0.03,0.28
9,Human,19,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,550,2450,2550,2667,79.38,11.02,4.39,2000,0.14,8.14
9,Human,20,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,3199,3000,2900,3330,3.93,11.02,12.91,-299,0.13,9.91
9,Human,21,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,2973,3000,3200,3001,0.93,11.02,6.63,227,0.07,0.03
9,Human,22,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,2367,4400,4800,4001,40.84,11.02,19.97,2433,0.29,9.97
9,Human,23,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1152,2000,2150,2490,53.73,11.02,13.65,998,0.27,19.68
9,Human,24,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,2520,2300,2400,2506,0.56,11.02,4.23,-120,0.07,8.22
10,Human,1,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,127,740,929,746,82.98,15.32,24.53,802,0.72,0.8
10,Human,2,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4601,4400,4500,3768,22.11,15.32,19.43,-101,1.09,16.77
10,Human,3,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,2243,2350,2500,2480,9.56,15.32,0.81,257,0.01,5.24
10,Human,5,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,410,3500,3650,3601,88.61,15.32,1.36,3240,0.06,2.8
10,Human,6,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,1702,1530,1600,1499,13.54,15.32,6.74,-102,0.06,2.07
10,Human,7,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,1006,2150,2300,2320,56.64,15.32,0.86,1294,0.02,7.33
10,Human,8,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,3556,4527,3550,4434,19.8,15.32,19.94,-6,0.26,2.1
10,Human,9,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,4324,4000,4350,3698,16.93,15.32,17.63,26,0.16,8.17
10,Human,10,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,2044,2050,1750,1906,7.24,15.32,8.18,-294,0.13,7.56
10,Human,11,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,900,847,1017,23.3,15.32,16.72,67,0.21,11.5
10,Human,12,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,1353,1300,1200,1260,7.38,15.32,4.76,-153,0.04,3.17
10,Human,13,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1752,2400,1700,2449,28.46,15.32,30.58,-52,0.38,2
10,Human,14,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3321,3500,3350,3301,0.61,15.32,1.48,29,0.02,6.03
10,Human,15,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,427,510,500,521,18.04,15.32,4.03,73,0.04,2.11
10,Human,16,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,850,835,796,2.01,15.32,4.9,55,0.09,6.78
10,Human,17,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3831,4155,4200,3980,3.74,15.32,5.53,369,0.08,4.4
10,Human,18,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4211,3988,4150,3999,5.3,15.32,3.78,-61,0.08,0.28
10,Human,20,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,3199,3000,3300,3330,3.93,15.32,0.9,101,0.01,9.91
10,Human,21,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,2973,3000,3150,3001,0.93,15.32,4.97,177,0.05,0.03
10,Human,22,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,2367,4400,4760,4001,40.84,15.32,18.97,2393,0.28,9.97
10,Human,23,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1152,2000,2000,2490,53.73,15.32,19.68,848,0.39,19.68
10,Human,24,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,2520,2300,2500,2506,0.56,15.32,0.24,-20,0,8.22
11,Human,2,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4601,4400,4300,3768,22.11,16.64,14.12,-301,0.79,16.77
11,Human,3,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,2243,2350,2500,2480,9.56,16.64,0.81,257,0.01,5.24
11,Human,5,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,410,3500,3500,3601,88.61,16.64,2.8,3090,0.12,2.8
11,Human,6,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,1702,1530,1520,1499,13.54,16.64,1.4,-182,0.01,2.07
11,Human,7,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,1006,2150,2000,2320,56.64,16.64,13.79,994,0.29,7.33
11,Human,8,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,3556,4527,3518,4434,19.8,16.64,20.66,-38,0.26,2.1
11,Human,9,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,4324,4000,4416,3698,16.93,16.64,19.42,92,0.18,8.17
11,Human,10,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,2044,2050,2016,1906,7.24,16.64,5.77,-28,0.1,7.56
11,Human,11,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,900,997,1017,23.3,16.64,1.97,217,0.02,11.5
11,Human,12,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,1353,1300,1516,1260,7.38,16.64,20.32,163,0.18,3.17
11,Human,13,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1752,2400,2520,2449,28.46,16.64,2.9,768,0.04,2
11,Human,14,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3321,3500,3120,3301,0.61,16.64,5.48,-201,0.08,6.03
11,Human,15,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,427,510,388,521,18.04,16.64,25.53,-39,0.26,2.11
11,Human,16,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,850,888,796,2.01,16.64,11.56,108,0.21,6.78
11,Human,17,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3831,4155,3920,3980,3.74,16.64,1.51,89,0.02,4.4
11,Human,18,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4211,3988,4520,3999,5.3,16.64,13.03,309,0.27,0.28
11,Human,19,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,550,2450,2520,2667,79.38,16.64,5.51,1970,0.18,8.14
